153	56	2	7	7	6	7	7	7	7	7	7	7	7	7	7	7	7	7	7	6	7	7	7	6	6	6	4	4	4	4	4	4	1	1	1	1	1	1	3	3	2	2	1	1	4	5	5	2	1	2	1	3	2	3	3	3	3	3	5	4	3	4	1	2	1	1	1	3	2	2	2	3	2	1	1	1	1	1	3	3	4	3	3	3	3	2	2	2	2	1	1	1	1	4	4	3	2	4	0	135	0	1	1	1	4	4	4	4	4
155	29	2	6	6	5	6	6	5	4	6	6	6	6	6	6	6	5	6	6	7	7	7	7	6	5	5	4	4	4	3	3	2	4	4	1	1	2	3	5	5	2	2	6	6	3	4	4	2	4	2	2	2	2	4	4	4	4	4	4	4	4	4	2	2	2	2	2	5	5	2	4	4	2	5	5	2	2	1	2	5	2	4	4	4	4	4	4	4	4	1	1	1	1	4	3	3	2	1	3	120	3	3	2	0	4	5	5	4	4
157	27	1	6	6	3	6	6	3	3	3	3	4	3	3	6	6	6	6	5	4	4	5	4	6	5	6	1	3	2	4	2	3	2	2	2	2	4	4	3	3	3	3	4	4	3	3	4	2	3	2	3	2	3	3	3	3	2	2	4	4	3	4	3	3	3	2	2	3	2	4	3	2	2	5	5	2	3	3	2	3	3	3	3	3	2	2	2	2	2	1	2	1	1	2	2	2	1	2	2	200	5	3	1	1	3	3	3	4	5
159	25	1	6	6	7	3	6	6	6	6	6	7	7	6	6	5	5	6	6	6	7	6	7	6	5	6	4	4	4	4	4	4	2	1	2	2	3	4	5	3	2	2	5	5	4	3	4	2	5	2	4	2	2	5	2	2	4	4	2	2	2	2	4	2	4	4	2	2	4	2	2	1	2	5	5	1	1	2	2	1	1	2	5	4	5	2	2	2	2	1	2	1	2	4	2	4	1	2	0	100	1	2	2	0	5	3	5	4	3
160	25	1	5	5	5	3	5	4	4	4	4	5	5	5	5	5	5	5	5	7	6	6	5	5	6	6	4	2	2	4	4	4	4	4	2	2	4	4	6	5	2	2	6	6	4	4	3	2	2	1	2	4	3	3	2	2	1	1	3	2	3	3	2	1	2	2	2	3	3	2	2	1	2	4	4	2	3	2	4	5	4	2	4	3	3	4	4	4	5	1	1	1	1	3	3	3	1	3	2	130	3	1	2	0	4	3	3	4	4
162	44	2	6	6	5	7	7	6	7	7	5	6	7	7	6	6	7	6	7	6	6	6	6	6	6	5	4	5	4	4	2	4	1	1	1	1	1	2	4	2	3	2	6	6	4	3	4	2	3	2	3	1	3	3	2	2	1	1	3	3	2	3	1	3	3	2	1	3	3	2	3	2	3	2	3	1	2	2	1	3	3	1	4	4	3	5	5	5	5	5	5	1	5	5	5	4	2	1	2	50	3	1	2	1	5	5	5	4	4
165	18	1	3	4	3	4	4	4	4	4	5	5	4	4	4	4	4	4	4	4	6	6	4	6	3	5	4	5	5	4	4	4	2	2	2	3	2	3	1	1	1	3	1	3	4	4	4	2	3	2	2	2	2	1	1	1	2	2	2	2	1	1	1	1	2	1	1	1	1	3	2	2	1	1	1	1	1	1	1	1	1	1	4	4	3	5	5	5	5	1	2	2	2	5	5	5	4	7	0	25	0	1	1	1	1	5	2	2	2
167	40	2	7	6	4	6	5	6	6	6	6	6	6	6	6	6	6	6	6	6	7	7	6	6	6	6	1	2	2	4	3	2	4	4	2	2	3	3	4	4	2	2	4	4	4	4	4	2	4	2	3	3	3	4	3	3	4	4	3	3	3	2	3	2	2	3	3	4	4	2	3	4	3	4	4	2	2	3	3	3	2	1	3	3	3	2	2	2	4	2	4	2	4	3	2	2	1	2	3	120	3	1	2	0	4	4	5	3	4
174	54	1	6	6	5	5	6	5	6	5	6	6	6	6	6	6	5	6	6	6	6	6	6	6	6	6	2	2	2	2	2	1	2	2	2	2	4	4	4	5	2	2	4	4	4	3	4	2	1	3	4	5	4	4	4	4	5	5	3	3	4	4	4	4	4	3	3	5	4	4	4	4	2	3	5	5	5	5	5	5	5	5	2	3	2	4	2	2	1	1	1	1	1	3	3	4	1	2	3	17	6	2	3	0	4	4	4	4	5
182	32	1	7	7	6	7	7	6	6	7	7	7	7	6	7	7	7	7	7	7	6	7	7	6	7	7	4	3	4	4	4	4	2	3	2	2	2	2	3	2	2	3	2	4	4	4	4	2	4	3	3	2	2	2	2	2	3	2	3	3	2	3	2	1	1	2	1	2	3	3	3	2	3	3	5	2	2	2	2	1	2	3	3	3	2	4	3	3	3	1	1	2	1	3	3	3	1	2	1	55	2	5	2	0	4	4	4	4	4
183	22	2	3	4	2	5	3	5	5	5	5	6	5	5	5	4	5	4	4	7	4	4	5	5	5	5	4	5	5	5	5	5	2	2	2	3	1	2	3	2	3	3	2	2	3	4	4	2	1	1	1	2	2	4	2	3	2	2	1	1	2	2	1	2	1	1	1	2	2	2	2	2	2	2	3	2	1	3	3	2	2	1	2	3	3	3	4	3	5	1	1	1	4	3	4	2	1	2	1	20	2	1	2	1	4	1	2	2	1
190	22	2	7	7	4	7	7	6	7	7	6	6	7	7	7	6	7	6	7	4	5	5	7	5	4	5	5	4	5	5	3	5	1	1	1	1	1	3	1	2	2	2	1	2	5	5	5	2	1	3	1	1	1	4	1	1	3	2	4	4	1	1	1	1	1	1	1	1	1	2	3	2	1	1	1	1	1	1	1	1	1	1	4	4	2	3	3	4	5	1	3	1	3	4	4	4	1	3	0	75	0	1	2	1	4	4	4	5	3
196	29	2	5	6	4	6	5	4	5	5	5	5	4	5	5	4	6	5	5	4	5	4	6	5	5	5	3	3	3	3	3	3	2	3	2	2	3	3	4	3	2	2	3	3	4	4	4	2	3	2	3	2	2	3	3	2	2	2	3	3	2	2	1	2	2	2	2	3	2	2	3	2	3	3	4	3	2	3	2	2	2	1	3	3	3	4	4	4	4	1	3	1	3	3	3	3	3	8	1	95	3	2	2	0	5	4	4	4	3
202	24	1	6	5	4	4	3	5	3	4	5	5	5	5	5	4	3	4	4	5	6	5	5	5	5	5	4	4	4	3	4	3	1	1	2	2	2	2	1	3	2	2	2	2	3	3	4	2	2	2	3	3	2	5	4	3	2	2	4	3	5	2	1	2	3	2	3	2	2	3	2	3	2	1	1	2	1	1	3	4	3	2	2	2	2	2	1	2	3	1	2	1	2	3	3	2	1	3	1	150	1	1	2	0	5	4	5	5	4
208	36	2	6	6	5	4	6	6	5	6	6	6	6	6	6	6	6	6	6	6	7	7	6	7	7	7	4	4	4	4	4	4	2	2	1	1	2	4	4	3	2	2	2	2	4	4	4	2	3	2	2	1	2	4	3	3	1	1	3	3	2	2	1	3	3	2	2	3	2	2	2	2	1	4	5	2	2	2	1	1	1	1	1	2	3	5	5	4	4	3	2	2	3	4	4	4	4	1	0	65	3	2	2	0	4	4	4	4	2
212	24	2	4	5	3	6	5	6	5	4	5	4	5	5	4	5	5	5	5	6	5	5	6	4	5	4	3	3	3	4	4	4	2	4	3	3	2	2	5	5	3	2	2	5	3	3	3	2	4	4	4	1	1	4	4	3	3	3	4	4	4	3	2	2	1	3	2	4	4	2	3	3	2	3	3	1	1	1	1	1	1	1	3	3	3	4	4	4	4	1	1	1	1	3	4	3	3	3	1	130	1	2	2	0	5	4	5	4	4
216	21	2	5	5	3	5	5	4	4	4	5	5	5	5	5	5	5	5	5	5	5	4	6	5	4	5	3	4	4	4	4	4	3	4	2	3	3	4	2	3	3	3	2	3	3	3	4	2	3	2	2	3	2	2	2	3	2	2	3	3	3	3	2	2	1	2	1	2	3	3	2	2	2	2	4	2	2	2	2	2	2	2	4	4	3	4	4	4	4	2	3	2	3	3	3	3	4	5	1	140	1	2	2	0	4	1	4	2	4
221	18	2	5	7	4	5	6	5	4	5	5	5	7	7	5	3	4	4	4	5	6	6	5	7	7	7	4	4	4	3	3	3	4	3	3	3	4	4	2	2	2	3	1	2	4	5	3	2	1	1	2	2	3	3	4	2	1	1	4	4	3	3	3	2	3	2	2	2	2	3	2	2	3	2	2	2	2	2	2	2	2	2	4	4	4	4	4	5	5	1	3	2	3	5	5	4	3	4	0	50	1	1	2	1	5	5	5	2	5
222	30	2	5	5	2	6	6	1	6	6	6	4	6	6	6	6	6	6	6	5	5	5	2	6	4	4	3	2	4	3	3	3	3	1	2	3	2	2	5	2	4	4	5	5	3	3	2	2	1	3	2	3	4	2	1	4	5	5	2	1	2	3	3	3	3	3	1	3	4	4	4	4	4	1	1	4	3	4	4	4	4	4	3	1	3	1	1	3	3	1	1	1	1	4	4	3	1	4	3	40	3	2	2	1	5	5	4	3	4
228	19	2	6	7	6	7	6	5	6	7	7	7	7	7	6	6	7	7	6	6	6	5	7	6	5	6	4	4	4	4	4	5	2	3	2	2	2	4	2	3	4	3	2	3	5	4	4	2	3	1	2	2	2	4	3	2	3	3	3	3	2	3	1	2	1	1	1	2	3	2	1	1	3	2	1	2	2	3	2	2	1	1	2	3	4	4	5	4	5	2	3	3	4	4	4	4	3	4	0	70	1	2	1	0	2	2	4	4	5
235	34	2	7	6	6	7	7	6	6	6	7	6	7	7	7	6	6	7	6	7	7	7	7	7	7	7	4	4	4	3	2	4	2	4	1	1	1	2	4	3	1	1	4	4	5	5	5	2	3	1	3	2	2	5	3	2	1	1	5	5	2	2	1	3	2	1	2	3	2	1	2	3	3	3	3	2	2	3	3	2	2	2	5	5	4	1	1	1	5	1	1	1	1	4	3	4	1	2	2	110	2	2	2	0	5	5	5	5	5
238	35	2	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	4	4	5	4	3	3	1	2	2	2	2	1	2	2	2	3	1	1	3	3	2	2	4	2	3	3	3	2	2	2	2	2	3	3	3	3	1	1	2	2	1	2	2	2	2	2	1	2	3	2	1	1	1	1	1	1	4	4	4	4	4	4	4	1	2	1	2	4	5	5	2	4	0	5	4	1	2	1	4	4	4	4	4
239	21	1	7	7	7	7	7	7	7	7	1	7	4	6	3	7	7	7	7	1	1	1	7	7	7	7	3	1	1	3	3	2	1	6	1	1	4	4	6	6	2	2	6	6	4	2	4	2	5	5	5	3	4	5	4	5	5	5	4	4	4	4	3	2	5	5	5	5	5	5	5	5	3	5	5	2	2	2	5	4	5	5	1	1	1	2	2	2	3	1	1	1	1	1	1	1	4	2	2	100	3	2	2	0	3	3	2	4	3
245	21	2	6	7	6	7	7	6	6	6	6	6	7	7	6	5	6	6	6	6	6	6	5	6	7	7	3	3	4	5	3	5	1	1	2	2	1	2	2	2	2	2	1	1	4	4	3	2	3	2	2	2	3	3	4	2	1	1	3	3	2	1	2	1	1	1	1	1	1	1	1	1	3	2	2	1	1	2	1	1	1	1	4	4	3	5	5	4	4	1	2	3	2	4	4	4	5	2	0	50	2	2	2	1	5	5	5	4	5
247	23	2	6	6	6	7	5	7	6	7	6	6	7	7	7	6	6	6	7	6	3	4	5	3	6	6	3	5	4	3	3	3	1	1	2	2	2	2	2	4	3	3	2	2	5	5	5	2	3	2	1	1	1	3	3	4	2	2	5	5	5	5	2	2	4	4	2	1	2	2	2	3	1	3	2	4	3	3	1	1	1	1	1	3	3	5	5	5	5	2	4	2	4	5	5	4	1	2	1	350	1	3	2	1	4	3	5	3	3
254	27	2	3	3	5	4	3	4	4	4	3	5	5	5	5	7	7	7	7	3	3	3	5	3	3	3	5	5	5	4	4	4	4	2	2	2	1	2	1	1	2	2	1	1	4	4	4	2	2	2	1	1	1	3	2	2	3	3	3	3	2	3	2	2	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	5	5	5	5	2	4	4	4	5	5	5	1	4	0	 	3	1	2	1	5	4	4	4	4
255	32	2	6	6	5	6	6	6	6	7	6	6	6	6	6	6	6	6	6	5	5	5	5	6	7	6	4	4	4	3	3	2	3	4	2	2	4	4	4	3	2	2	2	3	4	4	4	2	2	2	2	3	2	4	4	3	1	1	4	4	4	4	3	2	3	1	2	2	2	2	3	3	2	3	3	3	3	3	3	3	2	2	1	2	2	2	3	3	3	1	2	2	3	3	3	4	1	2	0	15	2	2	2	1	2	1	1	2	4
265	31	2	7	7	6	6	7	5	6	7	7	7	7	7	7	6	7	7	7	6	6	6	6	6	5	5	4	3	4	5	5	5	2	2	1	1	5	2	2	1	2	2	4	4	3	3	3	2	3	2	2	3	3	4	3	3	3	2	3	3	4	3	4	2	4	4	4	4	4	4	3	3	2	2	2	2	2	4	4	4	4	4	4	4	4	4	4	4	4	2	2	4	2	4	4	4	1	4	2	100	3	1	2	1	3	4	5	4	3
269	24	2	6	6	5	5	6	6	5	5	5	4	6	5	4	5	6	6	6	6	6	6	4	6	6	6	3	4	4	4	3	3	2	2	2	2	5	5	2	2	2	2	2	2	4	4	4	2	4	2	4	2	3	4	5	2	4	2	5	5	5	5	5	2	5	2	4	2	2	2	2	2	2	2	2	1	1	3	1	2	2	2	4	4	3	4	4	4	4	1	3	1	3	4	4	4	 	2	1	100	2	2	2	1	4	5	4	2	3
273	29	2	7	7	5	7	6	7	6	6	6	6	6	6	6	6	6	7	7	6	6	6	6	6	7	6	4	4	5	4	3	3	1	6	2	2	1	1	1	1	2	2	1	1	4	4	4	2	3	3	2	1	1	2	2	1	1	1	3	3	2	3	2	1	1	1	1	3	1	2	2	1	2	1	1	1	1	1	1	1	1	1	3	4	4	5	5	5	5	3	3	4	4	5	5	5	4	3	0	50	3	1	3	1	4	4	5	4	4
280	40	2	7	7	7	6	7	6	7	7	7	7	7	7	7	6	7	7	7	5	5	5	7	7	7	7	4	5	5	5	5	5	1	1	1	1	1	1	1	1	2	2	1	1	4	4	5	2	1	3	1	1	1	2	1	1	3	3	3	3	3	1	1	2	1	1	1	2	2	3	2	2	2	1	1	1	1	3	1	1	1	1	3	3	2	4	4	5	5	1	1	1	1	5	4	4	1	4	1	250	1	1	2	1	5	2	5	5	5
282	25	2	5	5	6	6	5	5	5	5	5	3	6	4	5	4	4	4	4	5	5	5	6	4	5	5	2	4	3	2	2	2	2	4	2	2	4	4	4	4	3	3	4	4	4	3	3	2	2	2	3	4	3	3	3	2	4	4	4	4	4	3	2	2	2	2	2	3	4	3	4	3	3	4	4	3	3	3	5	5	5	5	4	4	3	2	2	4	3	1	1	2	4	3	3	2	5	2	1	200	2	1	2	1	4	4	5	4	2
284	22	2	5	7	4	6	7	5	5	5	7	7	7	7	7	5	7	6	6	7	7	7	6	6	7	7	3	4	3	3	2	2	3	2	1	2	4	4	6	6	2	2	6	5	3	4	4	2	5	4	3	2	2	3	3	3	4	4	4	3	3	2	1	1	1	3	1	4	5	2	4	4	2	5	5	1	1	1	4	4	4	2	3	1	4	4	4	1	2	1	1	1	3	1	4	1	1	2	1	150	1	2	2	0	4	1	2	2	4
287	57	2	7	6	2	7	7	7	7	6	5	5	6	7	6	6	7	6	6	5	6	6	5	6	5	5	1	1	2	3	3	3	3	2	1	1	2	2	6	6	3	3	6	6	4	4	5	2	4	5	4	2	4	5	5	5	1	1	2	2	2	2	4	4	4	4	4	5	5	5	5	4	5	5	5	2	2	2	1	1	1	1	1	1	1	5	5	5	5	1	1	1	1	1	1	1	2	2	3	130	3	2	2	0	5	4	5	4	4
296	28	2	6	6	6	6	6	6	6	6	5	5	6	6	6	6	6	6	6	4	5	6	5	6	6	6	3	3	4	4	3	4	1	1	3	2	3	3	2	2	2	2	2	2	4	4	4	2	3	2	4	2	2	5	4	3	4	4	4	4	4	3	3	1	3	2	1	2	3	2	2	2	2	1	1	3	2	2	3	2	2	3	5	4	4	4	4	4	4	3	3	3	4	4	4	4	1	4	3	50	3	1	3	1	4	4	4	3	3
297	49	2	5	7	7	7	6	6	6	6	6	6	6	6	6	6	6	6	6	4	5	5	3	5	3	5	4	4	4	4	4	4	4	2	1	1	1	1	1	5	2	2	1	1	4	4	4	2	4	3	5	2	5	4	3	5	5	4	5	5	5	5	2	1	1	1	1	3	3	5	4	5	2	4	5	5	1	5	1	1	1	1	5	4	4	5	5	5	5	1	3	1	3	4	4	4	2	1	2	50	3	2	2	1	4	4	4	5	3
301	30	1	6	6	4	6	7	6	6	6	6	5	6	6	6	6	6	6	6	6	6	6	6	6	6	6	4	3	3	3	3	3	1	1	2	2	1	1	1	1	2	2	1	1	4	4	4	2	2	2	3	2	2	1	2	2	2	2	2	3	2	3	2	2	2	2	2	2	2	3	3	3	3	2	2	2	2	3	2	2	2	2	3	3	3	4	4	4	4	1	1	1	2	4	4	4	1	4	0	100	2	3	2	1	5	4	4	4	3
1	32	2	6	7	5	6	7	6	6	6	6	5	5	6	6	7	6	6	7	7	7	6	7	6	7	7	5	4	4	5	5	5	1	1	1	1	1	2	3	1	1	1	3	3	3	4	4	3	4	2	4	4	3	4	3	1	2	2	2	2	2	2	1	2	1	2	1	3	2	2	2	2	4	4	4	2	1	1	1	1	3	1	4	4	4	5	5	5	5	1	4	5	4	3	3	3	3	1	2	80	3	2	2	1	4	4	4	4	3
3	25	2	7	6	7	7	6	7	7	7	7	7	7	7	6	6	6	7	7	6	6	6	6	6	6	6	4	4	4	4	3	4	1	2	2	2	3	4	1	2	2	2	2	1	4	4	5	3	4	3	3	2	3	3	4	3	1	1	5	5	5	5	1	1	1	1	1	3	3	3	3	4	2	3	4	3	4	4	3	3	3	3	3	4	3	4	2	4	4	2	4	4	4	4	4	4	2	1	0	55	3	2	2	1	4	2	4	2	3
4	29	2	6	4	5	5	4	7	7	6	4	4	4	1	5	3	4	3	4	3	4	4	6	6	4	2	2	1	1	3	1	2	2	2	3	2	5	6	6	6	2	6	6	6	3	2	1	3	5	3	5	3	3	5	5	5	5	5	5	5	5	3	5	5	5	5	5	5	5	5	5	5	3	5	5	5	5	5	5	5	5	5	5	5	5	1	1	2	1	4	3	1	3	1	1	1	1	4	3	100	3	1	2	0	4	4	5	4	4
5	30	2	6	6	7	7	7	7	7	7	7	6	6	6	6	6	6	6	6	7	7	7	7	7	7	7	5	5	5	4	4	4	1	4	1	1	5	5	3	1	1	1	1	1	4	4	4	3	4	2	2	2	2	3	3	2	1	1	4	2	3	2	1	1	2	2	1	1	1	2	1	1	1	1	1	2	2	1	2	2	2	2	4	4	4	4	4	5	5	1	1	1	1	4	4	4	1	4	2	23	3	3	3	0	4	4	4	3	4
6	32	1	6	6	6	6	6	6	6	6	6	5	6	6	6	6	6	6	6	6	6	6	6	6	6	5	2	2	2	3	3	3	1	1	2	2	5	5	5	2	3	3	6	6	3	2	3	3	1	2	1	2	1	4	3	1	5	5	2	2	2	1	1	3	1	2	1	3	2	2	2	2	1	5	5	1	1	3	3	2	2	2	4	4	4	4	4	4	5	1	1	1	1	2	3	1	1	3	3	100	3	2	2	0	5	5	5	5	5
7	28	2	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	4	3	4	4	4	4	2	2	3	3	2	2	4	4	3	3	2	2	3	3	3	3	3	3	3	2	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	2	2	2	2	2	1	1	3	3	2	4	4	4	4	2	4	2	2	4	4	3	1	6	2	60	2	2	2	0	4	4	5	4	5
10	38	2	5	6	5	5	6	4	7	4	5	3	5	3	6	7	7	6	6	5	2	2	4	3	5	4	3	3	2	3	4	3	2	3	2	3	2	2	4	5	2	2	1	1	4	4	4	3	5	3	5	4	5	5	4	5	5	5	3	3	3	3	2	1	5	4	3	4	4	2	3	2	5	4	4	2	2	4	2	2	2	1	4	2	1	3	4	5	5	1	2	1	3	3	4	2	1	5	2	999	2	1	2	1	3	3	4	2	3
13	21	2	7	7	6	5	6	6	7	6	7	7	7	7	7	7	7	6	6	7	7	7	7	7	6	6	4	4	1	4	3	4	5	6	2	1	2	3	6	6	2	2	6	6	4	3	4	3	5	3	3	3	5	5	5	5	5	5	3	3	3	3	3	3	3	3	3	4	4	5	5	5	5	5	5	1	2	2	3	4	5	5	3	3	3	1	1	1	1	1	3	1	3	1	4	1	1	2	2	200	3	1	2	0	4	4	5	4	2
15	22	2	6	7	6	6	7	5	6	6	7	7	7	7	7	6	5	6	6	7	6	7	7	7	7	7	2	3	2	3	2	1	1	5	2	2	5	4	2	5	5	5	2	5	4	3	4	3	5	3	1	1	2	5	5	4	2	2	4	4	3	2	4	5	4	5	4	4	3	3	3	3	4	5	5	2	2	3	3	4	3	1	4	4	4	5	5	5	4	1	1	1	1	4	3	4	4	6	3	120	3	2	2	0	5	2	4	2	4
19	49	2	6	6	3	6	6	6	6	6	3	3	4	4	4	6	6	6	6	1	1	1	1	2	5	4	4	3	2	3	2	3	4	3	3	3	5	5	4	2	4	3	2	2	3	3	3	3	5	5	5	2	3	3	3	3	1	1	3	3	2	2	1	2	1	2	1	2	2	3	3	3	2	3	4	3	2	2	2	1	1	1	2	2	4	2	2	2	2	1	1	1	1	4	4	4	2	1	1	8	1	1	3	0	4	4	4	4	2
27	42	2	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	5	5	5	5	1	4	3	3	4	1	3	1	1	1	1	6	6	2	2	6	5	2	2	3	3	5	5	5	2	3	5	2	2	5	5	5	5	5	5	5	2	5	5	5	5	4	4	4	3	3	3	5	3	3	5	5	5	3	3	3	3	4	2	2	2	4	1	2	1	1	2	2	2	1	5	3	100	10	2	3	1	5	5	5	2	5
28	25	2	4	5	3	6	5	5	3	4	5	5	4	7	6	4	4	5	5	7	7	6	7	6	7	6	3	4	2	2	3	2	3	3	2	2	2	3	2	4	3	3	5	5	5	3	3	3	5	3	3	2	2	4	2	3	2	2	4	3	3	4	2	3	2	3	1	2	2	3	4	2	2	1	5	2	1	1	4	5	2	1	2	3	4	5	5	3	5	1	3	1	1	2	3	3	3	2	3	170	3	3	2	0	5	4	5	4	5
32	36	2	7	3	4	6	6	3	6	6	5	5	6	3	6	7	6	6	6	6	6	6	6	5	6	6	4	4	4	4	4	4	1	3	1	2	1	2	2	2	2	2	1	2	3	4	4	3	3	3	2	2	2	3	4	3	5	3	3	3	3	2	1	2	1	1	1	2	2	2	3	2	1	3	3	1	1	1	1	2	1	1	3	3	4	2	2	2	3	2	2	2	2	4	4	3	1	4	1	 	3	1	2	1	5	4	5	2	5
35	25	2	5	6	6	6	6	5	6	6	5	5	6	6	5	5	5	5	5	5	5	5	5	5	6	6	2	4	4	4	2	2	2	3	3	4	2	2	3	5	3	3	2	2	3	4	4	3	2	2	2	2	3	3	3	3	4	4	3	3	3	3	3	2	2	2	2	2	2	2	3	2	2	2	3	2	3	3	3	3	2	2	3	3	3	3	2	2	4	1	1	1	1	2	3	2	4	4	2	350	2	1	2	1	2	2	4	4	5
36	24	2	6	6	6	6	6	6	6	6	7	5	6	6	6	4	6	6	6	7	7	7	7	7	7	6	4	4	4	4	5	3	1	1	2	2	1	1	4	1	2	2	4	2	4	4	4	3	2	2	2	5	5	2	3	2	3	3	3	3	3	2	1	1	1	1	2	3	4	4	3	4	4	5	5	4	3	4	3	4	2	3	4	4	4	1	1	1	1	2	2	2	4	4	4	4	3	3	1	3	3	4	3	1	5	2	4	2	4
38	22	2	7	6	5	6	6	6	6	6	7	7	7	7	7	6	6	7	6	5	5	6	6	7	7	6	3	3	2	2	2	1	3	2	2	2	3	3	4	4	4	4	4	4	3	4	3	3	2	2	4	2	3	5	4	2	2	3	4	4	3	3	4	2	3	3	3	3	3	2	3	3	2	3	4	4	3	2	2	3	2	2	4	4	4	4	4	2	4	1	4	2	4	3	4	2	5	3	2	200	2	1	2	0	5	5	1	3	5
39	30	2	5	7	3	5	6	5	5	6	5	4	7	6	7	6	7	6	7	7	7	7	7	7	7	7	4	2	4	4	4	4	2	2	2	2	3	3	2	3	2	2	3	2	4	3	3	3	4	3	4	2	3	4	2	2	4	4	4	3	3	3	2	2	3	2	2	2	2	3	3	3	2	5	5	4	3	2	2	2	2	2	3	3	4	4	4	4	4	2	2	2	2	2	3	2	1	4	3	140	3	1	2	0	5	4	4	4	5
41	26	2	5	6	5	6	5	6	5	5	5	5	5	5	5	5	5	5	5	4	5	5	5	6	6	6	2	2	1	1	1	1	2	2	2	2	2	4	6	5	3	3	6	6	2	2	2	3	3	3	3	2	2	4	3	3	3	3	3	3	3	3	3	3	3	3	3	3	4	3	3	3	4	5	4	3	2	3	4	4	4	4	5	5	5	5	2	3	3	1	1	1	1	2	2	2	1	5	2	85	3	1	2	1	5	4	5	5	3
43	30	2	6	7	7	6	6	7	7	7	6	5	7	6	6	6	6	7	7	6	7	6	7	6	6	5	4	4	4	4	4	4	1	1	1	1	2	2	2	1	2	2	1	2	4	5	4	3	2	2	2	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	1	3	2	2	2	2	2	2	2	2	1	2	1	2	2	2	4	4	4	3	4	4	4	4	4	4	4	4	4	4	1	5	0	30	3	1	2	1	4	5	4	4	4
47	26	1	6	6	5	6	6	5	6	6	6	6	6	6	6	5	6	6	6	5	5	6	7	5	6	6	4	3	4	4	4	4	1	2	2	2	2	2	2	2	2	2	1	2	4	4	4	3	3	2	3	2	1	2	3	3	1	1	3	3	2	3	2	2	1	1	1	2	2	2	3	2	2	3	3	1	2	2	1	3	2	1	4	4	3	4	4	4	4	4	3	1	2	4	4	4	1	1	0	40	3	2	2	0	4	4	4	2	3
50	23	2	7	7	6	7	6	6	5	6	6	7	6	7	6	6	6	6	6	5	6	6	6	7	6	6	4	4	4	4	4	4	2	2	1	1	3	3	2	2	3	2	2	2	3	3	3	3	2	2	2	1	2	3	3	2	2	2	3	2	3	3	3	3	1	2	1	2	2	2	2	2	2	2	2	2	2	3	3	3	3	3	3	3	3	4	4	4	4	1	3	2	3	4	4	4	1	3	0	120	2	2	2	0	5	4	4	4	5
51	25	1	6	7	7	7	7	5	7	7	7	6	7	7	7	7	7	7	7	7	7	7	7	7	7	7	4	4	4	3	4	3	2	2	2	2	4	3	4	3	2	2	3	4	4	4	4	3	2	2	2	2	2	4	2	3	3	3	4	4	3	4	2	3	1	2	2	3	3	3	3	2	2	3	3	2	3	3	2	2	2	2	3	3	3	4	4	4	4	1	4	1	3	3	4	4	1	3	0	100	3	2	2	0	4	4	4	4	4
54	20	2	5	6	4	4	5	5	5	5	5	3	4	4	4	5	5	4	5	5	7	6	6	6	6	5	4	4	4	2	3	4	4	3	3	3	4	5	2	2	3	3	2	2	2	3	3	3	2	2	3	3	3	4	3	2	2	1	3	2	2	2	1	4	3	2	2	3	2	1	1	1	2	3	4	2	1	2	3	4	4	3	4	2	2	4	4	4	4	1	1	1	1	4	4	3	4	5	2	107	2	1	2	0	3	3	2	4	3
56	23	2	6	5	5	3	6	5	6	6	6	6	6	6	6	6	4	6	6	5	5	5	5	6	6	6	5	2	2	3	2	2	3	2	2	2	2	3	3	2	2	3	2	2	4	3	3	3	5	4	5	4	4	5	4	5	5	5	4	4	4	4	4	4	4	4	4	3	3	3	4	4	4	5	5	3	3	3	4	4	3	2	3	4	4	3	3	3	3	1	1	1	1	4	2	2	1	3	3	100	3	2	1	0	4	5	4	2	3
57	23	2	5	5	4	5	4	3	3	4	5	5	5	5	4	5	6	5	5	5	6	5	5	6	5	6	4	4	4	3	4	4	2	3	2	2	2	4	2	3	2	2	2	2	3	3	3	3	3	2	2	3	3	5	4	3	3	2	4	4	4	4	4	2	4	2	2	3	2	1	1	1	3	2	1	3	2	3	2	3	2	2	2	2	3	2	2	4	3	1	3	1	1	3	4	3	1	2	2	 	3	2	2	1	3	3	4	2	3
59	30	1	5	6	5	6	6	5	4	6	5	5	6	6	5	4	5	5	5	6	5	5	6	6	6	6	3	4	4	3	3	3	3	2	2	2	2	3	3	2	4	3	2	2	3	4	4	3	2	2	2	1	1	2	4	3	4	3	3	3	3	4	2	2	3	2	3	2	3	2	2	2	2	3	3	2	3	3	2	2	2	1	3	3	4	5	5	5	5	1	4	2	3	3	3	4	1	4	1	96	6	1	2	1	4	4	4	4	5
